"","id_quadra","id_placette","Site","Date","N_Dispo","N_releve","N_quadra","Recouvrement","Parcelle","Surf_terr","Fencing","Abie.al","Acer.ca","Acer.pl","Acer.ps","Alnu.gl","Betu.pe","Betu.pu","Carp.be","Cast.sa","Corn.ma","Corn.sa","Cory.av","Crat.la","Crat.mo","Fagu.sy","Fran.al","Frax.ex","Hede.he","Ilex.aq","Lari.de","Ligu.vu","Loni.pe","Loni.xy","Malu.sy","Pice.ab","Pinu.sy","Popu.tr","Prun.av","Prun.se","Prun.sp","Pseu.me","Pyru.py","Quer.ru","Quer.ro","Quer.pe","Sali.ca","Samb.ni","Samb.ra","Sorb.ar","Sorb.au","Sorb.to","Tili.co","Tili.pl","Ulmu.la","Vibu.la","sum_no","proportion_no","sum_yes","proportion_yes"
"6838","Arc_7H_1","Arc_7H","Arc",2021,"7","H",1,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6839","Arc_7H_2","Arc_7H","Arc",2021,"7","H",2,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6840","Arc_7H_3","Arc_7H","Arc",2021,"7","H",3,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6841","Arc_7H_4","Arc_7H","Arc",2021,"7","H",4,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6842","Arc_7H_5","Arc_7H","Arc",2021,"7","H",5,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6843","Arc_7H_6","Arc_7H","Arc",2021,"7","H",6,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6844","Arc_7H_7","Arc_7H","Arc",2021,"7","H",7,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6845","Arc_7H_8","Arc_7H","Arc",2021,"7","H",8,NA,"331",NA,"selectif cerf",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6846","Arc_8A_1","Arc_8A","Arc",2021,"8","A",1,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6847","Arc_8A_2","Arc_8A","Arc",2021,"8","A",2,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6848","Arc_8A_3","Arc_8A","Arc",2021,"8","A",3,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6849","Arc_8A_4","Arc_8A","Arc",2021,"8","A",4,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6850","Arc_8A_5","Arc_8A","Arc",2021,"8","A",5,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6851","Arc_8A_6","Arc_8A","Arc",2021,"8","A",6,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6852","Arc_8A_7","Arc_8A","Arc",2021,"8","A",7,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6853","Arc_8A_8","Arc_8A","Arc",2021,"8","A",8,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6854","Arc_8B_1","Arc_8B","Arc",2021,"8","B",1,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6855","Arc_8B_2","Arc_8B","Arc",2021,"8","B",2,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6856","Arc_8B_3","Arc_8B","Arc",2021,"8","B",3,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6857","Arc_8B_4","Arc_8B","Arc",2021,"8","B",4,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6858","Arc_8B_5","Arc_8B","Arc",2021,"8","B",5,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6859","Arc_8B_6","Arc_8B","Arc",2021,"8","B",6,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6860","Arc_8B_7","Arc_8B","Arc",2021,"8","B",7,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1
"6861","Arc_8B_8","Arc_8B","Arc",2021,"8","B",8,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6862","Arc_8C_1","Arc_8C","Arc",2021,"8","C",1,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6863","Arc_8C_2","Arc_8C","Arc",2021,"8","C",2,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6864","Arc_8C_3","Arc_8C","Arc",2021,"8","C",3,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6865","Arc_8C_4","Arc_8C","Arc",2021,"8","C",4,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6866","Arc_8C_5","Arc_8C","Arc",2021,"8","C",5,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6867","Arc_8C_6","Arc_8C","Arc",2021,"8","C",6,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6868","Arc_8C_7","Arc_8C","Arc",2021,"8","C",7,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6869","Arc_8C_8","Arc_8C","Arc",2021,"8","C",8,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6870","Arc_8D_1","Arc_8D","Arc",2021,"8","D",1,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6871","Arc_8D_2","Arc_8D","Arc",2021,"8","D",2,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6872","Arc_8D_3","Arc_8D","Arc",2021,"8","D",3,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6873","Arc_8D_4","Arc_8D","Arc",2021,"8","D",4,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6874","Arc_8D_5","Arc_8D","Arc",2021,"8","D",5,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6875","Arc_8D_6","Arc_8D","Arc",2021,"8","D",6,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6876","Arc_8D_7","Arc_8D","Arc",2021,"8","D",7,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6877","Arc_8D_8","Arc_8D","Arc",2021,"8","D",8,NA,"331",NA,"exclos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6878","Arc_8E_1","Arc_8E","Arc",2021,"8","E",1,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6879","Arc_8E_2","Arc_8E","Arc",2021,"8","E",2,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6880","Arc_8E_3","Arc_8E","Arc",2021,"8","E",3,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6881","Arc_8E_4","Arc_8E","Arc",2021,"8","E",4,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6882","Arc_8E_5","Arc_8E","Arc",2021,"8","E",5,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6883","Arc_8E_6","Arc_8E","Arc",2021,"8","E",6,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6884","Arc_8E_7","Arc_8E","Arc",2021,"8","E",7,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6885","Arc_8E_8","Arc_8E","Arc",2021,"8","E",8,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6886","Arc_8F_1","Arc_8F","Arc",2021,"8","F",1,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6887","Arc_8F_2","Arc_8F","Arc",2021,"8","F",2,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6888","Arc_8F_3","Arc_8F","Arc",2021,"8","F",3,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6889","Arc_8F_4","Arc_8F","Arc",2021,"8","F",4,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6890","Arc_8F_5","Arc_8F","Arc",2021,"8","F",5,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6891","Arc_8F_6","Arc_8F","Arc",2021,"8","F",6,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6892","Arc_8F_7","Arc_8F","Arc",2021,"8","F",7,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6893","Arc_8F_8","Arc_8F","Arc",2021,"8","F",8,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6894","Arc_8G_1","Arc_8G","Arc",2021,"8","G",1,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6895","Arc_8G_2","Arc_8G","Arc",2021,"8","G",2,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6896","Arc_8G_3","Arc_8G","Arc",2021,"8","G",3,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6897","Arc_8G_4","Arc_8G","Arc",2021,"8","G",4,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6898","Arc_8G_5","Arc_8G","Arc",2021,"8","G",5,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1
"6899","Arc_8G_6","Arc_8G","Arc",2021,"8","G",6,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6900","Arc_8G_7","Arc_8G","Arc",2021,"8","G",7,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6901","Arc_8G_8","Arc_8G","Arc",2021,"8","G",8,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"6902","Arc_8H_1","Arc_8H","Arc",2021,"8","H",1,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6903","Arc_8H_2","Arc_8H","Arc",2021,"8","H",2,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6904","Arc_8H_3","Arc_8H","Arc",2021,"8","H",3,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6905","Arc_8H_4","Arc_8H","Arc",2021,"8","H",4,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
"6906","Arc_8H_5","Arc_8H","Arc",2021,"8","H",5,NA,"331",NA,"selectif chevreuil",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
